RecordType,Survey,Country,Institute,Campaign,SurveyPeriod,Ship,Gear,GearDeployment,MeshSize,MeshType,CodendMesh,StationNumber,HaulID,ELHaulFlag,NationalHaulID,Day,Month,Year,Hour,Minute,StartLatitude,StartLongitude,HaulDurationMinutes,HaulDurationSeconds,Distance,WireAngle,WireLength,Netopening,NetopeningArea,FlowEfficiency,NetClogging,FlowmeterType,FlowmeterBrand,FlowIntRevs,FlowIntCalibr,FlowExtRevs,FlowExtCalibr,VolumeFiltInt,,ELVolFlag,DepthUpper,DepthLower,DepthBottom,SurTemp,Temp20m,Temp50m,Temp100m,BotTemp,SurSal,Sal20m,BotSal,statrec,Notes,Day/night
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057791,2022NL5400190 ,  ,20225400190,27,4,2022,15,50,54.74733,7.11283,12,6,1175,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8834,7.73,9808,9,3590.275486,,f ,0,23,31,9.06,  ,  ,  ,7.37,31.65,  ,33.16,38F7 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057792,2022NL5400191 ,  ,20225400191,27,4,2022,18,3,54.32967,7.14767,14,18,693,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9186,7.73,10136,9,3733.33378,,f ,0,35,41,8.5,  ,  ,  ,7.24,32.54,  ,33.86,37F7 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057793,2022NL5400192 ,  ,20225400192,27,4,2022,19,9,54.34017,6.8445,11,42,794,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7491,7.73,8408,9,3044.459324,,f ,0,32,39,8.3,  ,  ,  ,7.61,33.8,  ,34.19,37F6 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057794,2022NL5400193 ,  ,20225400193,27,4,2022,20,51,54.65517,6.65233,11,18,960,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7929,7.73,8792,9,3222.46936,,f ,0,33,40,9.24,  ,  ,  ,7.16,33.59,  ,34.28,38F6 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057795,2022NL5400194 ,  ,20225400194,27,4,2022,21,51,54.655,6.33,13,42,1285,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10253,7.73,11360,9,4166.979234,,f ,0,33,41,8.57,  ,  ,  ,7.51,34.24,  ,34.39,38F6 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057796,2022NL5400195 ,  ,20225400195,27,4,2022,23,49,54.2785,6.09783,13,18,1448,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9593,7.73,10622,9,3898.744933,,f ,0,32,40,8.84,  ,  ,  ,7.84,34.14,  ,34.23,37F6 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057797,2022NL5400196 ,  ,20225400196,28,4,2022,1,3,54.269,5.67567,12,18,1319,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8474,7.73,9407,9,3443.965867,,f ,0,32,40,8.58,  ,  ,  ,7.59,34.1,  ,34.29,37F5 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057798,2022NL5400197 ,  ,20225400197,28,4,2022,2,51,54.61883,5.61933,17,54,1719,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12877,7.73,14489,9,5233.413791,,f ,0,37,43,8.48,  ,  ,  ,7.57,34.37,  ,34.47,38F5 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057799,2022NL5400198 ,  ,20225400198,28,4,2022,3,57,54.6115,5.3155,10,48,908,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7589,7.73,8457,9,3084.288053,,f ,0,39,45,8.33,  ,  ,  ,7.4,34.4,  ,34.46,38F5 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057800,2022NL5400199 ,  ,20225400199,28,4,2022,5,24,54.334,5.151,11,12,800,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7890,7.73,8841,9,3206.619151,,f ,0,40,45,8.81,  ,  ,  ,7.43,34.19,  ,34.4,37F5 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057801,2022NL5400200 ,  ,20225400200,28,4,2022,6,23,54.34367,4.84783,12,48,946,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8676,7.73,9813,9,3526.06182,,f ,0,39,46,9.05,  ,  ,  ,7.32,34.3,  ,34.44,37F4 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057802,2022NL5400201 ,  ,20225400201,28,4,2022,8,5,54.64983,4.64083,10,54,895,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7580,7.73,8426,9,3080.630313,,f ,0,41,46,8.56,  ,  ,  ,7.19,34.43,  ,34.39,38F4 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057803,2022NL5400202 ,  ,20225400202,28,4,2022,9,7,54.64983,4.31267,12,6,1105,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8547,7.73,9585,9,3473.634206,,f ,0,42,47,8.81,  ,  ,  ,7.19,34.45,  ,34.47,38F4 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057804,2022NL5400203 ,  ,20225400203,28,4,2022,10,42,54.33617,4.13567,11,42,1165,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7862,7.73,8897,9,3195.239514,,f ,0,42,47,8.97,  ,  ,  ,7.37,34.37,  ,34.44,37F4 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057805,2022NL5400204 ,  ,20225400204,28,4,2022,11,53,54.24733,3.741,11,30,1198,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7788,7.73,8749,9,3165.164759,,f ,0,35,44,8.88,  ,  ,  ,7.68,34.44,  ,34.45,37F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057806,2022NL5400205 ,  ,20225400205,28,4,2022,13,5,54.15983,3.32867,14,54,1566,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11101,7.73,12496,9,4511.61967,,f ,0,33,41,8.65,  ,  ,  ,8.34,34.46,  ,34.47,37F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057807,2022NL5400206 ,  ,20225400206,28,4,2022,14,36,53.8865,3.3325,10,12,785,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,6912,7.73,7551,9,2809.144686,,f ,0,37,45,8.68,  ,  ,  ,8.61,34.46,  ,34.46,36F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057808,2022NL5400207 ,  ,20225400207,28,4,2022,16,6,53.74233,3.80983,14,42,1567,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10444,7.73,12638,9,4244.604616,,f ,0,34,40,8.84,  ,  ,  ,8.76,34.45,  ,34.54,36F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057809,2022NL5400208 ,  ,20225400208,28,4,2022,17,14,53.6145,4.06583,11,54,919,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7981,7.73,9284,9,3243.602972,,f ,0,32,39,9.63,  ,  ,  ,9.02,34.16,  ,34.62,36F4 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057810,2022NL5400209 ,  ,20225400209,28,4,2022,18,46,53.333,3.82517,12,30,1114,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8435,7.73,9713,9,3428.115658,,f ,0,21,28,10.04,  ,  ,  ,9.75,33.92,  ,34.5,35F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057811,2022NL5400210 ,  ,20225400210,28,4,2022,20,26,53.2505,3.24383,13,18,1397,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8908,7.73,10230,9,3620.350241,,f ,0,19,27,9.32,  ,  ,  ,9.33,34.39,  ,34.41,35F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057812,2022NL5400211 ,  ,20225400211,28,4,2022,21,32,53.1595,2.9165,13,24,1408,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9749,7.73,11172,9,3962.145768,,f ,0,27,34,9.23,  ,  ,  ,9.24,34.43,  ,34.45,35F2 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057813,2022NL5400212 ,  ,20225400212,28,4,2022,23,5,52.84033,2.92217,15,0,1256,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11774,7.73,13548,9,4785.137375,,f ,0,32,37,9.35,  ,  ,  ,9.37,34.69,  ,34.7,34F2 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057814,2022NL5400213 ,  ,20225400213,29,4,2022,0,24,52.75617,3.261,11,48,949,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8376,7.73,9209,9,3404.137137,,f ,0,23,33,9.77,  ,  ,  ,9.81,34.86,  ,34.89,34F3 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057815,2022NL5400214 ,  ,20225400214,29,4,2022,1,40,52.67067,3.64617,11,30,1040,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8419,7.73,9310,9,3421.613008,,f ,0,24,30,9.86,  ,  ,  ,9.87,34.81,  ,34.81,34F3 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10057758,2022NL5400215 ,  ,20225400215,29,4,2022,4,42,52.254,4.25183,10,54,961,  ,  ,2,3.141592654,1,  ,EMD ,Valeport ,  ,7.73,  ,9,3165.9734,,d ,0,12,19,10.2,  ,  ,  ,10.21,31.18,  ,31.29,33F4 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093670,2023NL5400055 ,  ,20235400055,24,4,2023,17,36,51.82117,3.665,10,36,456,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,7442,9.42,9321,10.68,2481.924897,,f ,0,19,23,9.94,  ,  ,  ,9.89,31.55,  ,31.76,32F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093671,2023NL5400056 ,  ,20235400056,24,4,2023,19,19,51.62967,3.226,14,24,1277,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,10289,9.42,12659,10.68,3431.406244,,f ,0,24,30,10.12,  ,  ,  ,10.14,33.08,  ,33.11,32F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093672,2023NL5400057 ,  ,20235400057,24,4,2023,21,40,51.34133,2.63483,10,54,1552,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9748,9.42,11592,10.68,3250.981443,,f ,0,18,23,10.38,  ,  ,  ,10.41,33.33,  ,33.44,31F2 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093673,2023NL5400058 ,  ,20235400058,24,4,2023,22,52,51.406,2.3125,13,30,427,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9504,9.42,11533,10.68,3169.606856,,f ,0,30,37,10.08,  ,  ,  ,10.08,34.92,  ,34.97,31F2 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093818,2023NL5400059 ,  ,20235400059,25,4,2023,1,27,51.7635,2.32217,14,54,1092,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,12396,9.42,14907,10.68,4134.095811,,f ,0,38,45,9.93,  ,  ,  ,9.94,34.98,  ,34.99,32F2 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093817,2023NL5400060 ,  ,20235400060,25,4,2023,2,58,51.841,2.665,10,36,1309,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9693,9.42,11408,10.68,3232.638811,,f ,0,38,43,9.9,  ,  ,  ,9.91,35,  ,35,32F2 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093816,2023NL5400061 ,  ,20235400061,25,4,2023,4,46,52.16417,2.37967,11,42,1559,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10466,9.42,12312,10.68,3490.43617,,f ,0,46,55,9.71,  ,  ,  ,9.72,34.85,  ,34.87,33F2 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093677,2023NL5400062 ,  ,20235400062,25,4,2023,6,9,52.2595,2.76467,10,12,1281,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8952,9.42,10397,10.68,2985.513529,,f ,0,44,50,9.71,  ,  ,  ,9.72,34.95,  ,34.96,33F2 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093678,2023NL5400063 ,  ,20235400063,25,4,2023,7,40,52.2575,3.26233,13,0,1394,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11818,9.42,13892,10.68,3941.331421,,f ,0,28,35,9.53,  ,  ,  ,9.53,34.62,  ,34.64,33F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093679,2023NL5400064 ,  ,20235400064,25,4,2023,9,2,52.33683,3.66417,11,12,992,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9309,9.42,11189,10.68,3104.573887,,f ,0,24,29,9.39,  ,  ,  ,9.38,34.39,  ,34.42,33F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093680,2023NL5400065 ,  ,20235400065,25,4,2023,10,54,52.66133,3.682,14,6,1103,  ,  ,2,3.141592654,1,  ,EMD ,Valeport ,10791,9.42,  ,10.68,3598.824451,,f ,0,24,31,9.36,  ,  ,  ,9.31,34.65,  ,34.67,34F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093681,2023NL5400066 ,  ,20235400066,25,4,2023,14,32,53.33633,3.8325,13,6,1114,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12088,9.42,14237,10.68,4031.37707,,f ,0,22,27,9.28,  ,  ,  ,9.26,34.9,  ,34.91,35F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093682,2023NL5400067 ,  ,20235400067,25,4,2023,16,37,53.67367,4.14617,12,30,1300,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9841,9.42,11994,10.68,3281.997167,,f ,0,33,40,8.71,  ,  ,  ,9.09,34.41,  ,34.71,36F4 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093683,2023NL5400068 ,  ,20235400068,25,4,2023,20,5,54.33683,4.176,11,30,1168,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9929,9.42,11696,10.68,3311.345378,,f ,0,44,51,7.94,  ,  ,  ,7.92,34.43,  ,34.46,37F4 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093684,2023NL5400069 ,  ,20235400069,25,4,2023,21,57,54.67833,4.35333,11,24,1178,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9600,9.42,11360,10.68,3201.623087,,f ,0,44,50,7.88,  ,  ,  ,7.49,34.39,  ,34.44,38F4 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093685,2023NL5400070 ,  ,20235400070,25,4,2023,22,57,54.67567,4.67533,11,0,1116,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9061,9.42,10940,10.68,3021.865291,,f ,0,42,50,7.7,  ,  ,  ,7.72,34.42,  ,34.43,38F4 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093815,2023NL5400071 ,  ,20235400071,26,4,2023,0,41,54.33983,4.852,17,18,1729,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,15033,9.42,17935,10.68,5013.541653,,f ,0,39,46,8.06,  ,  ,  ,8.08,34.36,  ,34.37,37F4 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093687,2023NL5400072 ,  ,20235400072,26,4,2023,1,49,54.34667,5.1825,17,6,1497,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,14159,9.42,17083,10.68,4722.060551,,f ,0,39,46,8,  ,  ,  ,8.01,34.39,  ,34.4,37F5 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093688,2023NL5400073 ,  ,20235400073,26,4,2023,3,38,54.6595,5.32667,10,42,977,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9247,9.42,10887,10.68,3083.896738,,f ,0,38,44,8.39,  ,  ,  ,8.03,34.32,  ,34.51,38F5 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093689,2023NL5400074 ,  ,20235400074,26,4,2023,4,42,54.65167,5.63517,11,6,1203,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9389,9.42,11390,10.68,3131.254079,,f ,0,37,44,8.09,  ,  ,  ,7.93,34.37,  ,34.48,38F5 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093690,2023NL5400075 ,  ,20235400075,26,4,2023,6,19,54.31483,5.68583,15,6,1511,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,11921,9.42,14447,10.68,3975.682169,,f ,0,34,40,8.3,  ,  ,  ,8.15,34.17,  ,34.37,37F5 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093814,2023NL5400076 ,  ,20235400076,26,4,2023,8,20,54.3485,6.24317,14,54,1328,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,12278,9.42,14874,10.68,4094.742527,,f ,0,33,40,8.04,  ,  ,  ,8.01,33.94,  ,33.96,37F6 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093692,2023NL5400077 ,  ,20235400077,26,4,2023,10,11,54.669,6.3285,13,42,1115,  ,  ,2,3.141592654,1,  ,EMD ,Valeport ,10108,9.42,  ,10.68,3371.042309,,f ,0,35,42,8.07,  ,  ,  ,8.02,34.5,  ,34.52,38F6 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093693,2023NL5400078 ,  ,20235400078,26,4,2023,11,19,54.67767,6.65933,13,42,1070,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,10801,9.42,13163,10.68,3602.159475,,f ,0,33,41,8.39,  ,  ,  ,8.19,33.07,  ,34.55,38F6 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093694,2023NL5400079 ,  ,20235400079,26,4,2023,13,3,54.34667,6.8375,14,12,1388,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12069,9.42,14365,10.68,4025.040525,,f ,0,33,40,8.17,  ,  ,  ,8.08,34.39,  ,34.4,37F6 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093695,2023NL5400080 ,  ,20235400080,26,4,2023,14,5,54.3495,7.1545,14,54,1371,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,11923,9.42,14544,10.68,3976.349173,,f ,0,36,42,8.1,  ,  ,  ,8.06,34.12,  ,34.29,37F7 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093696,2023NL5400081 ,  ,20235400081,26,4,2023,16,3,54.74667,7.1285,13,42,1455,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,11305,9.42,13602,10.68,3770.244687,,f ,0,25,30,8.72,  ,  ,  ,7.98,31.68,  ,34.2,38F7 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093697,2023NL5400082 ,  ,20235400082,26,4,2023,18,8,55.18317,7.12967,11,12,1182,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,8877,9.42,10873,10.68,2960.500848,,f ,0,19,23,8.6,  ,  ,  ,7.61,32.9,  ,34.22,39F7 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093698,2023NL5400083 ,  ,20235400083,26,4,2023,19,51,55.23667,6.7405,14,48,1220,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,10897,9.42,13409,10.68,3634.175706,,f ,0,35,41,8.35,  ,  ,  ,7.86,34.06,  ,34.49,39F6 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093699,2023NL5400084 ,  ,20235400084,26,4,2023,21,18,55.242,6.26583,10,48,930,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,7686,9.42,9479,10.68,2563.299484,,f ,0,41,48,7.83,  ,  ,  ,7.85,34.29,  ,34.5,39F6 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093700,2023NL5400085 ,  ,20235400085,26,4,2023,22,48,55.24783,5.74917,10,54,820,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,7801,9.42,9742,10.68,2601.652261,,f ,0,41,48,7.87,  ,  ,  ,7.21,34.46,  ,34.52,39F5 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093701,2023NL5400086 ,  ,20235400086,27,4,2023,0,16,55.25183,5.239,16,24,1302,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,13141,9.42,16016,10.68,4382.555103,,f ,0,35,42,7.76,  ,  ,  ,7.77,34.4,  ,34.47,39F5 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093702,2023NL5400087 ,  ,20235400087,27,4,2023,2,3,55.5845,5.24533,10,54,986,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9151,9.42,10965,10.68,3051.880507,,f ,0,41,49,7.8,  ,  ,  ,7.2,34.67,  ,34.88,40F5 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093703,2023NL5400088 ,  ,20235400088,27,4,2023,3,36,55.74717,5.73083,12,24,1228,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10712,9.42,12629,10.68,3572.477761,,f ,0,45,52,7.73,  ,  ,  ,6.89,34.52,  ,34.67,40F5 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093704,2023NL5400089 ,  ,20235400089,27,4,2023,5,6,55.751,6.235,10,30,1054,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8819,9.42,10331,10.68,2941.157709,,f ,0,40,47,8.22,  ,  ,  ,7.44,34.04,  ,34.45,40F6 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093705,2023NL5400090 ,  ,20235400090,27,4,2023,6,35,55.75633,6.76167,15,36,1430,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,13407,9.42,15860,10.68,4471.266742,,f ,0,31,37,7.68,  ,  ,  ,7.35,34.13,  ,34.51,40F6 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093706,2023NL5400091 ,  ,20235400091,27,4,2023,8,5,55.73983,7.27283,10,54,1010,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9284,9.42,10978,10.68,3096.236327,,f ,0,23,29,8.08,  ,  ,  ,7.76,33.12,  ,33.58,40F7 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093707,2023NL5400092 ,  ,20235400092,27,4,2023,8,48,55.6335,7.36867,12,54,1182,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11050,9.42,13174,10.68,3685.201574,,f ,0,15,22,8.1,  ,  ,  ,7.51,32.68,  ,33.85,40F7 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093708,2023NL5400093 ,  ,20235400093,27,4,2023,10,52,55.24117,7.74767,12,30,1344,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10372,9.42,12292,10.68,3459.086943,,f ,0,16,22,8.27,  ,  ,  ,7.67,31.92,  ,32.99,39F7 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093709,2023NL5400094 ,  ,20235400094,27,4,2023,13,12,54.73133,7.55733,11,12,1105,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,8840,9.42,10575,10.68,2948.161259,,f ,0,17,24,8.14,  ,  ,  ,7.57,31.14,  ,33.03,38F7 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093710,2023NL5400095 ,  ,20235400095,27,4,2023,15,26,54.2455,7.6345,18,0,1674,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,15377,9.42,18304,10.68,5128.26648,,f ,0,35,42,8.28,  ,  ,  ,8.06,32,  ,33.86,37F7 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093711,2023NL5400096 ,  ,20235400096,27,4,2023,18,19,53.82717,7.21833,11,42,1372,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9448,9.42,11402,10.68,3150.930721,,f ,0,16,22,8.75,  ,  ,  ,8.73,31.99,  ,32.07,36F7 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093712,2023NL5400097 ,  ,20235400097,27,4,2023,19,41,53.7575,6.73033,12,30,1497,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9509,9.42,11654,10.68,3171.274368,,f ,0,15,22,9.32,  ,  ,  ,9.22,31.08,  ,31.49,36F6 , ,d
